id,title,budget,revenue,runtime,release_date,release_year,release_month,release_quarter,release_weekday,popularity,vote_average,vote_count,original_language,production_company,director,cast_names,cast_size,genres,primary_genre,is_demo,status
76494,What to Expect When You're Expecting,40000000,79700000,110.0,2012-05-17,2012.0,5.0,2,3.0,27.009723,5.8,594,en,Alcon Entertainment,Kirk Jones,"[""Cameron Diaz"", ""Jennifer Lopez"", ""Elizabeth Banks"", ""Anna Kendrick"", ""Brooklyn Decker"", ""Matthew Morrison"", ""Rodrigo Santoro"", ""Ben Falcone"", ""Dennis Quaid"", ""Chace Crawford""]",10,"[""Romance"", ""Comedy"", ""Drama""]",Romance,0,Released
4944,Burn After Reading,37000000,163720069,96.0,2008-09-05,2008.0,9.0,3,4.0,31.941347,6.5,1222,en,Mike Zoss Productions,Joel Coen,"[""George Clooney"", ""Frances McDormand"", ""Brad Pitt"", ""John Malkovich"", ""Tilda Swinton"", ""Richard Jenkins"", ""Elizabeth Marvel"", ""David Rasche"", ""J.K. Simmons"", ""Olek Krupa""]",10,"[""Comedy"", ""Drama""]",Comedy,0,Released
10488,Nim's Island,37000000,100076342,96.0,2008-04-03,2008.0,4.0,2,3.0,14.353279,5.6,330,en,Walden Media,Jennifer Flackett,"[""Abigail Breslin"", ""Jodie Foster"", ""Gerard Butler"", ""Michael Carman"", ""Mark Brady"", ""Anthony Simcoe"", ""Christopher James Baker"", ""Maddison Joyce"", ""Peter Callan"", ""Rhonda Doyle""]",10,"[""Adventure"", ""Comedy"", ""Family"", ""Fantasy""]",Adventure,0,Released
96721,Rush,38000000,90247624,123.0,2013-09-02,2013.0,9.0,3,0.0,33.003828,7.7,2277,en,Revolution Films,Ron Howard,"[""Daniel Br\u00fchl"", ""Chris Hemsworth"", ""Olivia Wilde"", ""Alexandra Maria Lara"", ""Natalie Dormer"", ""Christian McKay"", ""Tom Wlaschiha"", ""Pierfrancesco Favino"", ""David Calder"", ""Stephen Mangan""]",10,"[""Drama"", ""Action""]",Drama,0,Released
334,Magnolia,37000000,48451803,188.0,1999-12-08,1999.0,12.0,4,2.0,30.993736,7.5,825,en,New Line Cinema,Paul Thomas Anderson,"[""Julianne Moore"", ""William H. Macy"", ""John C. Reilly"", ""Tom Cruise"", ""Philip Baker Hall"", ""Philip Seymour Hoffman"", ""Jason Robards"", ""Alfred Molina"", ""Melora Walters"", ""Michael Bowen""]",10,"[""Drama""]",Drama,0,Released
23742,Cop Out,30000000,55583804,107.0,2010-02-26,2010.0,2.0,1,4.0,25.825771,5.3,511,en,Warner Bros.,Kevin Smith,"[""Bruce Willis"", ""Tracy Morgan"", ""Juan Carlos Hern\u00e1ndez"", ""Seann William Scott"", ""Michelle Trachtenberg"", ""Jason Lee"", ""Kevin Pollak"", ""Adam Brody"", ""Ana de la Reguera"", ""Rashida Jones""]",10,"[""Action"", ""Comedy"", ""Crime""]",Action,0,Released
259694,How to Be Single,38000000,112343513,110.0,2016-01-21,2016.0,1.0,1,3.0,46.078371,5.9,1201,en,New Line Cinema,Christian Ditter,"[""Dakota Johnson"", ""Rebel Wilson"", ""Alison Brie"", ""Nicholas Braun"", ""Damon Wayans Jr."", ""Anders Holm"", ""Jake Lacy"", ""Jason Mantzoukas"", ""Leslie Mann"", ""Maria Breyman""]",10,"[""Comedy"", ""Romance""]",Comedy,0,Released
62837,Dolphin Tale,37000000,95404397,113.0,2011-09-23,2011.0,9.0,3,4.0,6.63839,6.7,163,en,Alcon Entertainment,Charles Martin Smith,"[""Morgan Freeman"", ""Ashley Judd"", ""Harry Connick Jr."", ""Nathan Gamble"", ""Kris Kristofferson"", ""Ray McKinnon"", ""Frances Sternhagen"", ""Cozi Zuehlsdorff"", ""Nicholas Turner Martin"", ""Carlos Jorge Guerrero""]",10,"[""Drama"", ""Family""]",Drama,0,Released
8966,Twilight,37000000,392616625,122.0,2008-11-20,2008.0,11.0,4,3.0,127.084938,5.8,3561,en,Summit Entertainment,Catherine Hardwicke,"[""Kristen Stewart"", ""Robert Pattinson"", ""Billy Burke"", ""Taylor Lautner"", ""Peter Facinelli"", ""Ashley Greene"", ""Jackson Rathbone"", ""Elizabeth Reaser"", ""Kellan Lutz"", ""Nikki Reed""]",10,"[""Adventure"", ""Fantasy"", ""Drama"", ""Romance""]",Adventure,0,Released
8470,John Q,36000000,102244770,116.0,2002-02-15,2002.0,2.0,1,4.0,27.465433,7.0,594,en,New Line Cinema,Nick Cassavetes,"[""Denzel Washington"", ""Robert Duvall"", ""Anne Heche"", ""Kimberly Elise"", ""Daniel E. Smith"", ""Larissa Laskin"", ""James Woods"", ""Ethan Suplee"", ""Shawn Hatosy"", ""Heather Wahlquist""]",10,"[""Drama"", ""Thriller"", ""Crime""]",Drama,0,Released
11001,Blue Streak,65000000,117758500,93.0,1999-09-17,1999.0,9.0,3,4.0,16.865782,6.1,352,en,Columbia Pictures,Les Mayfield,"[""Martin Lawrence"", ""Luke Wilson"", ""Dave Chappelle"", ""Peter Greene"", ""Nicole Ari Parker"", ""William Forsythe"", ""Graham Beckel"", ""Robert Miranda"", ""Olek Krupa"", ""Saverio Guerra""]",10,"[""Action"", ""Comedy"", ""Crime""]",Action,0,Released
138832,We're the Millers,37000000,269994119,110.0,2013-08-07,2013.0,8.0,3,2.0,100.348805,6.8,2972,en,New Line Cinema,Rawson Marshall Thurber,"[""Jason Sudeikis"", ""Jennifer Aniston"", ""Will Poulter"", ""Emma Roberts"", ""Ed Helms"", ""Nick Offerman"", ""Thomas Lennon"", ""Kathryn Hahn"", ""Molly C. Quinn"", ""Tomer Sisley""]",10,"[""Comedy"", ""Crime""]",Comedy,0,Released
16911,The Inhabited Island,36500000,21834845,115.0,2008-12-18,2008.0,12.0,4,3.0,2.785832,5.3,23,ru,Art Pictures Studio,Fyodor Bondarchuk,"[""Vasily Stepanov"", ""Pyotr Fyodorov"", ""\u042e\u043b\u0438\u044f \u0421\u043d\u0438\u0433\u0438\u0440\u044c"", ""Fyodor Bondarchuk"", ""Sergey Garmash"", ""Mikhail Evlanov"", ""Anna Mikhalkova"", ""Sergei Barkovsky"", ""Maksim Sukhanov"", ""Ignat Akrachkov""]",10,"[""Action"", ""Fantasy"", ""Science Fiction"", ""Thriller""]",Action,0,Released
2163,Breakdown,36000000,50159144,95.0,1997-05-02,1997.0,5.0,2,4.0,9.176339,6.6,198,en,Paramount Pictures,Jonathan Mostow,"[""Kurt Russell"", ""J. T. Walsh"", ""Kathleen Quinlan"", ""M.C. Gainey"", ""Jack Noseworthy"", ""Rex Linn"", ""Ritch Brinkley"", ""Moira Harris"", ""Kim Robillard"", ""Thomas Kopache""]",10,"[""Drama"", ""Action"", ""Thriller""]",Drama,0,Released
36670,Never Say Never Again,36000000,160000000,134.0,1983-10-07,1983.0,10.0,4,4.0,23.380757,5.8,338,en,PSO International,Irvin Kershner,"[""Sean Connery"", ""Kim Basinger"", ""Klaus Maria Brandauer"", ""Edward Fox"", ""Barbara Carrera"", ""Max von Sydow"", ""Bernie Casey"", ""Alec McCowen"", ""Pamela Salem"", ""Rowan Atkinson""]",10,"[""Adventure"", ""Action"", ""Thriller""]",Adventure,0,Released
23048,Hot Tub Time Machine,36000000,64572262,101.0,2010-03-26,2010.0,3.0,1,4.0,33.926473,6.0,894,en,United Artists,Steve Pink,"[""John Cusack"", ""Lizzy Caplan"", ""Rob Corddry"", ""Craig Robinson"", ""Clark Duke"", ""Chevy Chase"", ""Sebastian Stan"", ""Collette Wolfe"", ""Lyndsy Fonseca"", ""Crispin Glover""]",10,"[""Science Fiction"", ""Comedy"", ""Adventure""]",Science Fiction,0,Released
227735,Dolphin Tale 2,36000000,52424533,107.0,2014-09-12,2014.0,9.0,3,4.0,6.967857,6.7,96,en,Alcon Entertainment,Charles Martin Smith,"[""Morgan Freeman"", ""Ashley Judd"", ""Nathan Gamble"", ""Cozi Zuehlsdorff"", ""Harry Connick Jr."", ""Kris Kristofferson"", ""Bethany Hamilton"", ""Austin Stowell"", ""Austin Highsmith"", ""Denisea Wilson""]",10,"[""Family"", ""Drama""]",Family,0,Released
2155,Reindeer Games,42000000,32168970,124.0,2000-02-25,2000.0,2.0,1,4.0,11.470135,5.4,173,en,Dimension Films,John Frankenheimer,"[""Ben Affleck"", ""Gary Sinise"", ""Charlize Theron"", ""Dennis Farina"", ""Donal Logue"", ""Danny Trejo"", ""Isaac Hayes"", ""James Frain"", ""Dana Stubblefield"", ""Mark Acheson""]",10,"[""Thriller""]",Thriller,0,Released
8409,A Man Apart,36000000,44350926,109.0,2003-04-04,2003.0,4.0,2,4.0,19.854932,5.8,258,en,New Line Cinema,F. Gary Gray,"[""Vin Diesel"", ""Larenz Tate"", ""Timothy Olyphant"", ""Geno Silva"", ""Jacqueline Obradors"", ""Steve Eastin"", ""Juan Fern\u00e1ndez"", ""Jeff Kober"", ""Marco Rodr\u00edguez"", ""Mike Moroff""]",10,"[""Action"", ""Drama""]",Action,0,Released
222936,Aloha,37000000,26250020,105.0,2015-05-27,2015.0,5.0,2,2.0,29.652536,5.2,692,en,Scott Rudin Productions,Cameron Crowe,"[""Bradley Cooper"", ""Emma Stone"", ""Rachel McAdams"", ""Bill Murray"", ""John Krasinski"", ""Danny McBride"", ""Alec Baldwin"", ""Bill Camp"", ""Jaeden Lieberher"", ""Danielle Rose Russell""]",10,"[""Drama"", ""Comedy"", ""Romance""]",Drama,0,Released
48171,The Rite,37000000,96047633,114.0,2011-01-28,2011.0,1.0,1,4.0,11.492474,5.8,556,en,New Line Cinema,Mikael Håfström,"[""Anthony Hopkins"", ""Colin O'Donoghue"", ""Alice Braga"", ""Toby Jones"", ""Ciar\u00e1n Hinds"", ""Rutger Hauer"", ""Marta Gastini"", ""Maria Grazia Cucinotta"", ""Arianna Veronesi"", ""Andrea Calligari""]",10,"[""Drama"", ""Thriller"", ""Horror""]",Drama,0,Released
782,Gattaca,36000000,12532777,106.0,1997-09-07,1997.0,9.0,3,6.0,70.398356,7.5,1808,en,Columbia Pictures,Andrew Niccol,"[""Ethan Hawke"", ""Jude Law"", ""Gore Vidal"", ""Uma Thurman"", ""Alan Arkin"", ""Xander Berkeley"", ""Jayne Brook"", ""William Lee Scott"", ""Loren Dean"", ""Ernest Borgnine""]",10,"[""Thriller"", ""Science Fiction"", ""Mystery"", ""Romance""]",Thriller,0,Released
75531,Isn't She Great,36000000,3003296,95.0,2000-01-28,2000.0,1.0,1,4.0,1.068453,4.6,14,de,Universal Pictures,Andrew Bergman,"[""Bette Midler"", ""Nathan Lane"", ""Stockard Channing"", ""David Hyde Pierce"", ""John Cleese"", ""John Larroquette"", ""Amanda Peet"", ""Dina Spybey-Waters""]",8,"[""Drama"", ""Comedy""]",Drama,0,Released
11802,Space Chimps,37000000,63800345,81.0,2008-07-17,2008.0,7.0,3,3.0,6.293217,5.2,99,en,Starz Media,Kirk De Micco,"[""Andy Samberg"", ""Cheryl Hines"", ""Jeff Daniels"", ""Patrick Warburton"", ""Kristin Chenoweth"", ""Kenan Thompson"", ""Zack Shada"", ""Carlos Alazraqui"", ""Omid Abtahi"", ""Patrick Breen""]",10,"[""Animation"", ""Family""]",Animation,0,Released
18785,The Hangover,35000000,459270619,100.0,2009-06-05,2009.0,6.0,2,4.0,82.21166,7.2,6173,en,Legendary Pictures,Todd Phillips,"[""Bradley Cooper"", ""Ed Helms"", ""Zach Galifianakis"", ""Justin Bartha"", ""Heather Graham"", ""Sasha Barrese"", ""Jeffrey Tambor"", ""Ken Jeong"", ""Rachael Harris"", ""Mike Tyson""]",10,"[""Comedy""]",Comedy,0,Released
365222,Ip Man 3,36000000,156844753,105.0,2015-12-19,2015.0,12.0,4,5.0,19.167377,6.5,379,cn,Mandarin Films Distribution Co.,Wilson Yip,"[""Donnie Yen"", ""Lynn Hung"", ""Zhang Jin"", ""Patrick Tam"", ""Karena Ng"", ""Kent Cheng"", ""Louis Cheung"", ""Leung Kar-Yan"", ""Mike Tyson"", ""Danny Chan Kwok-Kwan""]",10,"[""Action"", ""Drama"", ""History""]",Action,0,Released
817,Austin Powers: The Spy Who Shagged Me,33000000,310940086,95.0,1999-06-08,1999.0,6.0,2,1.0,18.316151,6.2,1011,en,New Line Cinema,Jay Roach,"[""Mike Myers"", ""Heather Graham"", ""Michael York"", ""Robert Wagner"", ""Rob Lowe"", ""Seth Green"", ""Mindy Sterling"", ""Verne Troyer"", ""Elizabeth Hurley"", ""Gia Carides""]",10,"[""Adventure"", ""Comedy"", ""Crime"", ""Science Fiction""]",Adventure,0,Released
268,Batman,35000000,411348924,126.0,1989-06-23,1989.0,6.0,2,4.0,44.104469,7.0,2096,en,PolyGram Filmed Entertainment,Tim Burton,"[""Jack Nicholson"", ""Michael Keaton"", ""Kim Basinger"", ""Michael Gough"", ""Pat Hingle"", ""Billy Dee Williams"", ""Jack Palance"", ""Jerry Hall"", ""Tracey Walter"", ""Lee Wallace""]",10,"[""Fantasy"", ""Action""]",Fantasy,0,Released
943,Lethal Weapon 3,35000000,321731527,118.0,1992-05-15,1992.0,5.0,2,4.0,36.172182,6.4,811,en,Silver Pictures,Richard Donner,"[""Mel Gibson"", ""Danny Glover"", ""Joe Pesci"", ""Rene Russo"", ""Stuart Wilson"", ""Steve Kahan"", ""Mary Ellen Trainor"", ""Darlene Love"", ""Traci Wolfe"", ""Ebonie Smith""]",10,"[""Adventure"", ""Action"", ""Comedy"", ""Thriller"", ""Crime""]",Adventure,0,Released
22881,The Blind Side,29000000,309208309,129.0,2009-11-20,2009.0,11.0,4,4.0,25.767395,7.2,1597,en,Alcon Entertainment,John Lee Hancock,"[""Sandra Bullock"", ""Quinton Aaron"", ""Kathy Bates"", ""Tim McGraw"", ""Jae Head"", ""Lily Collins"", ""Ray McKinnon"", ""Kim Dickens"", ""Adriane Lenox"", ""Catherine Dyer""]",10,"[""Drama""]",Drama,0,Released
10054,Spy Kids,35000000,147934180,88.0,2001-03-18,2001.0,3.0,1,6.0,21.543389,5.5,867,en,Dimension Films,Robert Rodriguez,"[""Alexa PenaVega"", ""Daryl Sabara"", ""Antonio Banderas"", ""Carla Gugino"", ""Alan Cumming"", ""Teri Hatcher"", ""Cheech Marin"", ""Danny Trejo"", ""Robert Patrick"", ""Tony Shalhoub""]",10,"[""Action"", ""Comedy"", ""Family"", ""Adventure""]",Action,0,Released
51540,Horrible Bosses,35000000,117000000,98.0,2011-07-08,2011.0,7.0,3,4.0,50.309843,6.5,2277,en,New Line Cinema,Seth Gordon,"[""Jennifer Aniston"", ""Jason Bateman"", ""Charlie Day"", ""Jason Sudeikis"", ""Colin Farrell"", ""Jamie Foxx"", ""Donald Sutherland"", ""Lindsay Sloane"", ""John Francis Daley"", ""Kevin Spacey""]",10,"[""Comedy"", ""Crime""]",Comedy,0,Released
44264,True Grit,38000000,252276927,110.0,2010-12-22,2010.0,12.0,4,2.0,49.292384,7.2,1668,en,Paramount Pictures,Joel Coen,"[""Jeff Bridges"", ""Matt Damon"", ""Josh Brolin"", ""Barry Pepper"", ""Hailee Steinfeld"", ""Domhnall Gleeson"", ""Bruce Green"", ""Ed Lee Corbin"", ""Roy Lee Jones"", ""Paul Rae""]",10,"[""Drama"", ""Adventure"", ""Western""]",Drama,0,Released
350,The Devil Wears Prada,35000000,326551094,109.0,2006-06-30,2006.0,6.0,2,4.0,83.893257,7.0,3088,en,Twentieth Century Fox Film Corporation,David Frankel,"[""Meryl Streep"", ""Anne Hathaway"", ""Emily Blunt"", ""Stanley Tucci"", ""Simon Baker"", ""Adrian Grenier"", ""Tracie Thoms"", ""Rich Sommer"", ""Daniel Sunjata"", ""David Marshall Grant""]",10,"[""Comedy"", ""Drama"", ""Romance""]",Comedy,0,Released
152,Star Trek: The Motion Picture,35000000,139000000,132.0,1979-12-06,1979.0,12.0,4,3.0,24.616634,6.2,530,en,Paramount Pictures,Robert Wise,"[""William Shatner"", ""Leonard Nimoy"", ""DeForest Kelley"", ""James Doohan"", ""George Takei"", ""Walter Koenig"", ""Nichelle Nichols"", ""Majel Barrett"", ""Persis Khambatta"", ""Stephen Collins""]",10,"[""Science Fiction"", ""Adventure"", ""Mystery""]",Science Fiction,0,Released
109431,Identity Thief,35000000,173965010,111.0,2013-02-07,2013.0,2.0,1,3.0,34.005726,5.6,1645,en,Stuber Productions,Seth Gordon,"[""Jason Bateman"", ""Melissa McCarthy"", ""Jon Favreau"", ""Amanda Peet"", ""T.I."", ""G\u00e9nesis Rodr\u00edguez"", ""Morris Chestnut"", ""John Cho"", ""Robert Patrick"", ""Eric Stonestreet""]",10,"[""Comedy"", ""Crime""]",Comedy,0,Released
1598,Cape Fear,35000000,182300000,128.0,1991-11-15,1991.0,11.0,4,4.0,27.714043,7.0,675,en,Universal Pictures,Martin Scorsese,"[""Robert De Niro"", ""Nick Nolte"", ""Jessica Lange"", ""Juliette Lewis"", ""Joe Don Baker"", ""Robert Mitchum"", ""Gregory Peck"", ""Illeana Douglas"", ""Fred Dalton Thompson"", ""Zully Montero""]",10,"[""Crime"", ""Thriller""]",Crime,0,Released
8065,21,35000000,69823199,123.0,2008-03-27,2008.0,3.0,1,3.0,45.149948,6.5,1375,en,Columbia Pictures,Robert Luketic,"[""Jim Sturgess"", ""Kevin Spacey"", ""Kate Bosworth"", ""Aaron Yoo"", ""Liza Lapira"", ""Jacob Pitts"", ""Laurence Fishburne"", ""Jack McGee"", ""Josh Gad"", ""Sam Golzari""]",10,"[""Drama"", ""Crime""]",Drama,0,Released
271718,Trainwreck,35000000,140795793,125.0,2015-07-17,2015.0,7.0,3,4.0,72.774941,5.9,1181,en,Universal Pictures,Judd Apatow,"[""Amy Schumer"", ""Bill Hader"", ""Brie Larson"", ""Colin Quinn"", ""Vanessa Bayer"", ""Tilda Swinton"", ""LeBron James"", ""Mike Birbiglia"", ""John Cena"", ""Dave Attell""]",10,"[""Comedy""]",Comedy,0,Released
11638,Guess Who,35000000,68915888,105.0,2005-03-25,2005.0,3.0,1,4.0,3.74263,5.5,225,en,Columbia Pictures,Kevin Rodney Sullivan,"[""Bernie Mac"", ""Ashton Kutcher"", ""Zoe Saldana"", ""Judith Scott"", ""Hal Williams"", ""Kellee Stewart"", ""Jessica Cauffiel""]",7,"[""Comedy"", ""Romance""]",Comedy,0,Released
409,The English Patient,27000000,231976425,162.0,1996-11-14,1996.0,11.0,4,3.0,29.381878,7.0,542,en,Miramax Films,Anthony Minghella,"[""Ralph Fiennes"", ""Juliette Binoche"", ""Willem Dafoe"", ""Kristin Scott Thomas"", ""Naveen Andrews"", ""Colin Firth"", ""Julian Wadham"", ""Torri Higginson"", ""J\u00fcrgen Prochnow"", ""Kevin Whately""]",10,"[""Drama"", ""Romance"", ""War""]",Drama,0,Released
2118,L.A. Confidential,35000000,126216940,138.0,1997-09-19,1997.0,9.0,3,4.0,24.860326,7.7,1310,en,Regency Enterprises,Curtis Hanson,"[""Kevin Spacey"", ""Guy Pearce"", ""Danny DeVito"", ""James Cromwell"", ""Kim Basinger"", ""Russell Crowe"", ""David Strathairn"", ""Ron Rifkin"", ""Matt McCoy"", ""Paul Guilfoyle""]",10,"[""Crime"", ""Drama"", ""Mystery"", ""Thriller""]",Crime,0,Released
11459,Sky High,35000000,86369815,100.0,2005-07-29,2005.0,7.0,3,4.0,11.041659,5.8,550,en,Walt Disney Pictures,Mike Mitchell,"[""Michael Angarano"", ""Kurt Russell"", ""Kelly Preston"", ""Danielle Panabaker"", ""Kevin Heffernan"", ""Dee Jay Daniels"", ""Kelly Vitz"", ""Mary Elizabeth Winstead"", ""Lynda Carter"", ""Bruce Campbell""]",10,"[""Adventure"", ""Comedy"", ""Family""]",Adventure,0,Released
9348,Species,35000000,113374103,108.0,1995-07-07,1995.0,7.0,3,4.0,23.607071,5.5,453,en,Metro-Goldwyn-Mayer (MGM),Roger Donaldson,"[""Natasha Henstridge"", ""Ben Kingsley"", ""Michael Madsen"", ""Alfred Molina"", ""Forest Whitaker"", ""Michelle Williams"", ""Marg Helgenberger"", ""Jordan Lund"", ""Herta Ware"", ""William Utay""]",10,"[""Science Fiction"", ""Horror"", ""Action""]",Science Fiction,0,Released
377,A Nightmare on Elm Street,1800000,25504513,91.0,1984-11-14,1984.0,11.0,4,2.0,38.204158,7.2,1180,en,New Line Cinema,Wes Craven,"[""John Saxon"", ""Ronee Blakley"", ""Heather Langenkamp"", ""Amanda Wyss"", ""Jsu Garcia"", ""Johnny Depp"", ""Robert Englund"", ""Leslie Hoffman"", ""Joe Unger"", ""Charles Fleischer""]",10,"[""Horror""]",Horror,0,Released
8843,The Cell,33000000,104155843,107.0,2000-08-17,2000.0,8.0,3,3.0,25.413955,6.0,436,en,New Line Cinema,Tarsem Singh,"[""Jennifer Lopez"", ""Vincent D'Onofrio"", ""Vince Vaughn"", ""Marianne Jean-Baptiste"", ""Catherine Sutherland"", ""James Gammon"", ""Colton James"", ""Dylan Baker"", ""Gerry Becker"", ""Musetta Vander""]",10,"[""Horror"", ""Science Fiction"", ""Thriller""]",Horror,0,Released
39486,Secretariat,35000000,60251371,123.0,2010-08-20,2010.0,8.0,3,4.0,9.525037,6.8,103,en,Walt Disney Pictures,Randall Wallace,"[""Diane Lane"", ""John Malkovich"", ""Scott Glenn"", ""Dylan Walsh"", ""Fred Dalton Thompson"", ""Margo Martindale"", ""Nelsan Ellis"", ""James Cromwell"", ""Otto Thorwarth"", ""Michael Harding""]",10,"[""Drama""]",Drama,0,Released
1273,TMNT,34000000,95608995,90.0,2007-03-23,2007.0,3.0,1,4.0,18.39217,6.0,345,en,The Weinstein Company,Kevin Munroe,"[""Chris Evans"", ""Sarah Michelle Gellar"", ""Mako"", ""Kevin Smith"", ""Patrick Stewart"", ""Zhang Ziyi"", ""Laurence Fishburne"", ""Mitchell Whitfield"", ""James Arnold Taylor"", ""Mikey Kelley""]",10,"[""Adventure"", ""Animation"", ""Comedy"", ""Family""]",Adventure,0,Released
13920,Radio,32000000,52277485,109.0,2003-10-24,2003.0,10.0,4,4.0,9.254647,6.8,141,en,Revolution Studios,Mike Tollin,"[""Cuba Gooding Jr."", ""Ed Harris"", ""Alfre Woodard"", ""S. Epatha Merkerson"", ""Debra Winger"", ""Chris Mulkey""]",6,"[""Drama""]",Drama,0,Released
50544,Friends with Benefits,35000000,150483765,109.0,2011-07-21,2011.0,7.0,3,3.0,40.526587,6.5,2237,en,Castle Rock Entertainment,Will Gluck,"[""Justin Timberlake"", ""Mila Kunis"", ""Patricia Clarkson"", ""Woody Harrelson"", ""Nolan Gould"", ""Shaun White"", ""Jenna Elfman"", ""Bryan Greenberg"", ""Richard Jenkins"", ""Masi Oka""]",10,"[""Romance"", ""Comedy""]",Romance,0,Released
325133,Neighbors 2: Sorority Rising,35000000,108758521,91.0,2016-05-04,2016.0,5.0,2,2.0,50.179171,5.6,1462,en,Universal Pictures,Nicholas Stoller,"[""Seth Rogen"", ""Rose Byrne"", ""Zac Efron"", ""Chlo\u00eb Grace Moretz"", ""Kiersey Clemons"", ""Dave Franco"", ""Ike Barinholtz"", ""Carla Gallo"", ""Christopher Mintz-Plasse"", ""Beanie Feldstein""]",10,"[""Comedy""]",Comedy,0,Released
140823,Saving Mr. Banks,35000000,112544580,125.0,2013-11-16,2013.0,11.0,4,5.0,31.957947,7.3,1226,en,Walt Disney Pictures,John Lee Hancock,"[""Emma Thompson"", ""Tom Hanks"", ""Paul Giamatti"", ""Colin Farrell"", ""Ruth Wilson"", ""Jason Schwartzman"", ""Bradley Whitford"", ""Annie Rose Buckley"", ""B. J. Novak"", ""Kathy Baker""]",10,"[""Comedy"", ""Drama"", ""History""]",Comedy,0,Released
1883,Malcolm X,34000000,48169908,202.0,1992-11-18,1992.0,11.0,4,2.0,19.822791,7.2,370,en,JVC Entertainment,Spike Lee,"[""Denzel Washington"", ""Angela Bassett"", ""Albert Hall"", ""Al Freeman, Jr."", ""Delroy Lindo"", ""Spike Lee"", ""Theresa Randle"", ""Kate Vernon"", ""Lonette McKee"", ""Tommy Hollis""]",10,"[""Drama"", ""History""]",Drama,0,Released
89492,This Is 40,35000000,88058786,134.0,2012-12-20,2012.0,12.0,4,3.0,38.429648,5.6,896,en,Apatow Productions,Judd Apatow,"[""Paul Rudd"", ""Leslie Mann"", ""Jason Segel"", ""Maude Apatow"", ""Megan Fox"", ""Lena Dunham"", ""Melissa McCarthy"", ""Charlyne Yi"", ""John Lithgow"", ""Robert Smigel""]",10,"[""Comedy""]",Comedy,0,Released
22949,Old Dogs,35000000,92219310,88.0,2009-11-24,2009.0,11.0,4,1.0,13.707843,5.2,210,en,Walt Disney Pictures,Walt Becker,"[""Robin Williams"", ""John Travolta"", ""Seth Green"", ""Justin Long"", ""Matt Dillon"", ""Kelly Preston"", ""Bernie Mac"", ""Dax Shepard"", ""Rita Wilson"", ""Laura Allen""]",10,"[""Comedy"", ""Family""]",Comedy,0,Released
12437,Underworld: Rise of the Lycans,35000000,91353501,92.0,2009-01-22,2009.0,1.0,1,3.0,51.927471,6.2,1428,en,Lakeshore Entertainment,Patrick Tatopoulos,"[""Bill Nighy"", ""Michael Sheen"", ""Rhona Mitra"", ""Shane Brolly"", ""Steven Mackintosh"", ""Kevin Grevioux"", ""David Aston"", ""Geraldine Brophy"", ""Leighton Cardno"", ""Alexander Carroll""]",10,"[""Fantasy"", ""Action"", ""Adventure"", ""Science Fiction"", ""Thriller""]",Fantasy,0,Released
2959,License to Wed,35000000,69307224,91.0,2007-07-04,2007.0,7.0,3,2.0,14.503568,5.2,253,en,Village Roadshow Pictures,Ken Kwapis,"[""Robin Williams"", ""Mandy Moore"", ""John Krasinski"", ""Eric Christian Olsen"", ""Christine Taylor"", ""Josh Flitter"", ""DeRay Davis"", ""Peter Strauss"", ""Grace Zabriskie"", ""Roxanne Hart""]",10,"[""Comedy""]",Comedy,0,Released
11648,Must Love Dogs,30000000,58405313,98.0,2005-07-21,2005.0,7.0,3,3.0,11.120167,5.8,140,en,Team Todd,Gary David Goldberg,"[""Diane Lane"", ""John Cusack"", ""Elizabeth Perkins"", ""Christopher Plummer"", ""Dermot Mulroney"", ""Stockard Channing"", ""Ali Hillis"", ""Brad William Henke"", ""Julie Gonzalo"", ""Glenn Howerton""]",10,"[""Comedy"", ""Romance""]",Comedy,0,Released
9366,Donnie Brasco,35000000,41954997,127.0,1997-02-27,1997.0,2.0,1,3.0,40.370442,7.4,1147,en,TriStar Pictures,Mike Newell,"[""Johnny Depp"", ""Al Pacino"", ""Michael Madsen"", ""Bruno Kirby"", ""James Russo"", ""Anne Heche"", ""Zeljko Ivanek"", ""Brian Tarantina"", ""Rocco Sisto"", ""Zach Grenier""]",10,"[""Crime"", ""Drama"", ""Thriller""]",Crime,0,Released
1576,Resident Evil,33000000,102984862,100.0,2002-03-15,2002.0,3.0,1,4.0,40.715623,6.4,2065,en,Impact Pictures,Paul W.S. Anderson,"[""Milla Jovovich"", ""Michelle Rodriguez"", ""Eric Mabius"", ""Ryan McCluskey"", ""Oscar Pearce"", ""Indra Ov\u00e9"", ""Anna Bolt"", ""Joseph May"", ""Robert Tannion"", ""Heike Makatsch""]",10,"[""Horror"", ""Action"", ""Science Fiction""]",Horror,0,Released
609,Poltergeist,10700000,122200000,114.0,1982-06-04,1982.0,6.0,2,4.0,36.230204,7.0,794,en,SLM Production Group,Tobe Hooper,"[""Craig T. Nelson"", ""JoBeth Williams"", ""Beatrice Straight"", ""Heather O'Rourke"", ""Dominique Dunne"", ""Oliver Robins"", ""Zelda Rubinstein"", ""Martin Casella"", ""James Karen"", ""Robert Broyles""]",10,"[""Horror""]",Horror,0,Released
